TransactionAmount,TransactionType,CustomerAge,AccountBalance,Channel,CustomerOccupation,Target
51.96675311502487,Debit,55.0,48.35886886584067,ATM,Retired,0
48.78900882304616,Debit,20.0,46.50203107486566,ATM,Student,1
52.1893234696571,Debit,54.0,54.48422773908824,Online,Engineer,3
49.4955907733458,Credit,65.0,47.61695646702324,Branch,Retired,0
45.58107546700828,Credit,18.0,45.16122797698516,Branch,Student,1
44.700462441544076,Credit,60.0,51.67774732394188,Branch,Retired,0
45.82199603704902,Debit,34.0,53.18498976378745,Branch,Engineer,3
52.67274312289199,Debit,26.0,52.66752425752325,Branch,Engineer,3
54.969677075262325,Debit,58.0,60.02456287757572,Branch,Doctor,0
46.76851198666851,Debit,26.0,53.562009034002756,ATM,Student,1
46.000368023385484,Debit,63.0,53.243235783237225,Branch,Retired,0
47.08184684762239,Debit,52.0,52.5057350583597,Online,Retired,2
51.01234459963828,Debit,54.0,47.18344392349104,ATM,Retired,0
45.401716909950935,Debit,70.0,48.70561451407379,Online,Retired,2
47.73022112538967,Credit,58.0,54.43828671289786,Branch,Student,0
46.222149121441,Credit,22.0,46.66646727839316,Online,Student,1
48.44291981415881,Debit,37.0,49.137350464586945,Branch,Engineer,3
44.948683634919384,Debit,79.0,53.554223025670986,Online,Retired,2
53.97225407644503,Debit,57.0,46.27279095819395,ATM,Retired,0
45.39224583103041,Debit,66.0,55.69381334586439,ATM,Doctor,2
57.202286616630786,Debit,79.0,49.51431011758685,Branch,Retired,0
47.649125012132714,Credit,66.0,50.24187861437806,Branch,Retired,0
48.30045900206265,Debit,18.0,56.088610469713196,Branch,Student,1
57.32718646989515,Debit,24.000000000000004,46.86456336173778,Online,Student,1
49.09089946363774,Debit,41.0,56.684269915701364,Branch,Doctor,3
50.63665846912431,Debit,22.0,45.62954505087025,ATM,Student,1
49.217969772488054,Credit,42.0,53.40884048418663,Branch,Doctor,3
60.26815378886086,Debit,68.0,60.4674710942556,Online,Doctor,2
49.0421628700259,Debit,52.0,54.6086607910796,ATM,Doctor,3
48.85747683107575,Credit,23.0,45.68541830514694,ATM,Student,1
47.84387407243591,Credit,63.0,52.794306227801535,Branch,Retired,0
48.46600556902758,Debit,34.0,46.13652985066642,Branch,Engineer,3
45.08029216908577,Debit,46.0,62.21082155398743,ATM,Doctor,3
49.10747385174865,Debit,34.0,58.22132096324897,Online,Doctor,3
49.74677167888377,Debit,26.0,45.59311893225837,Online,Student,1
45.792793543710744,Credit,36.0,56.37381922820624,Online,Doctor,3
45.61757858368112,Debit,64.0,50.14612144299605,Online,Retired,2
62.36190350126441,Debit,20.0,45.13595027765383,Branch,Student,1
46.84704301605115,Credit,73.0,49.04323872835009,Online,Retired,2
44.85160507598405,Debit,21.0,44.88483064292883,ATM,Student,1
51.11297481316881,Debit,55.0,58.8515583941715,Branch,Doctor,3
47.66195043150425,Debit,61.0,51.7876695457039,ATM,Retired,0
49.22467845339009,Debit,20.0,46.52028586622239,Online,Student,1
47.416491636147434,Debit,18.0,46.52718953976618,ATM,Student,1
48.7430346274528,Debit,55.0,54.470384621671414,Branch,Engineer,3
62.36190350126441,Debit,26.0,46.4454543374472,ATM,Student,1
49.77123863276178,Debit,42.0,51.77637804510637,Branch,Engineer,3
46.62743237358159,Debit,45.0,61.04321839029882,ATM,Doctor,3
46.566264988886566,Debit,32.0,56.53997240753736,ATM,Doctor,3
46.34270806353345,Debit,21.0,46.29744863848507,Branch,Student,1
46.26397972000663,Debit,32.0,60.22059620526737,Branch,Doctor,3
49.89771699917956,Debit,46.0,49.66588092603014,Online,Engineer,3
61.78589418587423,Debit,29.0,45.58235206315639,ATM,Doctor,3
47.66352894465767,Credit,38.0,52.81660306636265,ATM,Engineer,3
47.86459205757455,Debit,78.0,48.74020442245123,Branch,Retired,0
59.577356970095416,Debit,69.0,51.85336771707917,ATM,Retired,0
46.665908631696205,Debit,28.0,55.98065561605951,Online,Engineer,3
56.14014457852328,Debit,55.0,52.09122848309831,Online,Engineer,2
48.64496949779658,Debit,77.0,49.69186210850324,Online,Retired,2
45.67440505720424,Debit,56.0,51.386982240973175,Online,Retired,2
62.36190350126441,Debit,30.0,55.540561331946705,Branch,Engineer,3
45.6633554651303,Credit,68.0,52.05717512965951,Online,Student,2
46.989701142291494,Debit,49.0,50.94616062683244,ATM,Doctor,3
48.975273375149726,Debit,31.0,54.20307295124267,Online,Engineer,3
46.9668127015669,Debit,45.0,56.18588191836646,ATM,Doctor,3
48.235739962772435,Debit,21.0,44.66683433308233,ATM,Student,1
61.565494286827956,Debit,60.0,52.86782617783783,Online,Engineer,2
44.844699080937836,Credit,41.0,47.31299213256408,Online,Engineer,3
45.829493974527765,Debit,75.0,49.62343346866245,Branch,Retired,0
46.65249126989214,Credit,49.0,55.53381266316296,Branch,Engineer,3
44.642452083155895,Debit,55.0,53.496525484602934,Branch,Retired,0
53.00797985384957,Credit,26.0,56.28419070656777,Online,Engineer,3
45.82140409461648,Debit,52.0,51.88268746361489,ATM,Retired,0
45.88553119147417,Debit,51.0,59.45519462358074,ATM,Doctor,3
54.93850144048228,Debit,53.0,49.971204533000524,Online,Retired,2
45.61027796034655,Debit,65.0,46.31460647307836,Branch,Retired,0
46.79061117081639,Debit,19.0,46.22861460157954,Branch,Student,1
45.693347215045286,Credit,23.0,45.85202457531514,Branch,Student,1
46.192354685670196,Debit,68.0,56.75879143495645,Online,Doctor,2
44.94986751978445,Credit,30.0,45.1410654347355,Online,Doctor,3
62.36190350126441,Debit,18.0,45.52823155501258,Online,Student,1
45.972546729056454,Debit,29.0,61.06639756364792,Branch,Doctor,3
48.78900882304616,Debit,20.0,46.346072439368626,Branch,Student,1
57.313374479802725,Credit,18.0,45.751056859306814,Online,Student,1
51.09718968163461,Credit,42.0,47.88977676815532,Online,Engineer,3
46.05265627159252,Debit,69.0,51.91551270241637,Online,Retired,2
51.61849365055158,Debit,51.0,56.59564296328168,Branch,Doctor,3
60.282952349674176,Credit,22.0,46.17710532747043,ATM,Student,1
45.195129000997085,Debit,27.0,53.79824821176291,ATM,Engineer,3
57.5223301584867,Debit,37.0,49.13720738326998,Branch,Engineer,3
51.84875925680672,Credit,21.0,46.36357605381126,Online,Student,1
47.00331581823974,Debit,33.0,60.67901682139538,Online,Doctor,3
49.23059787771541,Debit,72.0,50.166069363270246,Online,Retired,2
53.92864765058181,Debit,18.0,45.74818330952434,ATM,Student,1
48.829260908458366,Credit,73.0,46.90226528875931,Branch,Retired,0
49.634499930846765,Debit,48.0,47.46858114132561,ATM,Engineer,3
56.01800712327741,Debit,37.0,62.36190350126441,ATM,Doctor,3
47.978047690476615,Debit,27.0,46.85128064614575,ATM,Student,1
51.282467663017286,Debit,78.0,52.85082334800458,Online,Retired,2
51.141979992362906,Credit,64.0,47.513949842248095,Branch,Retired,0
47.22963514161134,Credit,35.0,53.395414687277636,ATM,Engineer,3
57.89268880710788,Credit,46.0,50.14767149059656,Branch,Engineer,3
46.07949099520066,Debit,18.0,46.518318498114056,Online,Student,1
48.509217366602456,Debit,28.0,48.2170395103944,Online,Engineer,3
45.03589648664584,Debit,70.0,48.63653008486356,Branch,Retired,0
48.927326038114586,Debit,62.0,56.35755565184401,ATM,Doctor,2
56.26030889232738,Debit,29.0,56.178107833477775,Online,Doctor,3
58.38755268070506,Debit,44.0,52.63953993661258,Online,Engineer,3
50.59246010082855,Debit,38.0,54.73733858880774,ATM,Engineer,3
47.538826405537485,Debit,20.0,46.277965732491026,Branch,Student,1
45.05779835664954,Debit,19.0,51.1608899132748,Branch,Student,1
44.63554608810968,Debit,25.0,46.121255920079896,ATM,Student,1
59.55723092738931,Debit,65.0,57.086066100638604,Branch,Doctor,0
45.384353265263314,Credit,25.0,46.43410321963427,Online,Student,1
46.12822758881251,Credit,49.0,55.80092163505934,Online,Engineer,3
45.25905878371059,Debit,31.0,54.824129330992974,Online,Doctor,3
62.36190350126441,Credit,62.0,44.750679984826604,Branch,Doctor,0
45.025833465292784,Debit,22.0,45.63497021747202,Branch,Student,1
57.68294387184719,Debit,23.0,46.88335470803314,Branch,Student,1
50.31641761312422,Debit,55.0,55.03914478006928,Branch,Engineer,3
45.31016314705257,Debit,30.0,61.58983671489561,Branch,Doctor,3
48.85550368963398,Credit,46.0,50.9039874086556,ATM,Doctor,3
45.11936036963292,Debit,57.0,54.77628055390967,Branch,Engineer,3
56.80588250097818,Debit,41.0,51.54565942149264,ATM,Engineer,3
53.426483153650054,Debit,63.0,53.8791010792939,ATM,Retired,0
52.075473208466676,Debit,33.0,47.19137301313978,Branch,Engineer,3
44.83641188688238,Debit,30.0,52.82917037536983,Online,Engineer,3
50.053792487223966,Debit,36.0,56.06603939196121,ATM,Doctor,3
48.165496127445245,Debit,78.0,51.549164913758396,Online,Retired,2
45.256691013980465,Debit,44.0,53.86004741725076,Branch,Doctor,3
50.02340610902063,Debit,79.0,49.92047028269167,Branch,Retired,0
52.02673661485483,Debit,19.0,46.06165062811891,Branch,Student,1
52.293702651927,Debit,23.0,46.672941707986034,ATM,Student,1
54.343007353354565,Debit,25.0,45.191763914715125,ATM,Student,1
47.55559810779258,Debit,57.0,53.806081913867004,ATM,Doctor,2
48.78900882304616,Credit,62.0,47.59903553207278,Branch,Retired,0
52.34658284256657,Debit,50.0,47.37213241024491,Branch,Engineer,3
48.28842283926783,Credit,41.0,44.98284134505312,Branch,Engineer,3
50.98156359314659,Debit,27.0,45.97961733972292,ATM,Student,1
45.01853284195822,Debit,18.0,45.45250576800634,Branch,Student,1
50.15540927147538,Debit,47.0,53.90910046208523,ATM,Engineer,3
48.545523169131116,Debit,61.0,50.05798335174268,ATM,Retired,0
46.67518239647255,Credit,63.0,50.47578079729436,Online,Retired,2
51.59540789568281,Credit,52.0,46.67583910465467,Branch,Retired,0
45.720773881085954,Debit,39.0,50.87780352765014,Online,Engineer,3
44.83108440498959,Debit,31.0,57.2669685790607,ATM,Doctor,3
46.503913719326476,Debit,33.0,47.40603075892366,Branch,Engineer,3
54.03184294798664,Debit,27.0,52.33438325784533,Online,Engineer,3
44.79813294291194,Credit,52.0,47.83135189705934,Online,Retired,2
45.04102665439445,Debit,57.0,45.288629966303645,Online,Doctor,2
50.10943507588202,Debit,28.0,46.10892707993434,Branch,Student,1
52.27633900723938,Credit,73.0,48.10638995860445,Online,Retired,2
48.86852642314969,Debit,27.0,46.38992686301986,ATM,Student,1
48.45377209208858,Debit,66.0,61.66782795608721,ATM,Doctor,2
45.36245139525961,Debit,20.0,46.57897305306615,ATM,Student,1
45.005115480154146,Debit,64.0,45.768882406712635,Branch,Retired,0
46.22372763459442,Debit,41.0,53.07885919692514,Online,Engineer,3
50.82489616266965,Credit,58.0,56.33515150229516,Branch,Engineer,3
53.826044295609506,Debit,58.0,57.51755165884706,ATM,Doctor,2
52.452145909701535,Debit,22.0,45.36089795481645,ATM,Student,1
53.941275755809166,Debit,55.0,53.002990328601925,Branch,Engineer,3
45.94354154986236,Debit,59.0,55.268051040334726,Online,Doctor,2
46.64440138998086,Debit,79.0,50.05565828034192,Branch,Retired,0
53.69680353117324,Credit,35.0,52.83823219211125,Online,Doctor,3
53.566576196016086,Debit,66.0,52.09395895156382,Branch,Doctor,0
49.89021906170081,Debit,26.0,46.15154146550516,ATM,Student,1
46.81389423982933,Debit,66.0,61.61325435710633,ATM,Doctor,2
47.00943255670924,Debit,68.0,59.99245304535909,ATM,Doctor,2
48.82689313872824,Debit,51.0,50.26905214115923,Branch,Retired,0
48.32571521251737,Debit,60.0,47.0719835775716,ATM,Engineer,3
53.92943690715852,Credit,34.0,62.18943089710045,Online,Doctor,3
46.271872285773725,Debit,57.0,50.53779462475767,ATM,Engineer,3
48.804399326292,Debit,72.0,53.117741544811665,Branch,Retired,0
46.57514412537455,Debit,79.0,47.61211554913243,Online,Retired,2
61.17974513496093,Credit,60.0,58.26140757888666,Branch,Doctor,0
45.20874367694533,Credit,76.0,47.883087716586985,Online,Retired,2
44.702238268841676,Debit,38.0,53.83036996742261,Online,Engineer,3
45.610869902779086,Credit,58.0,53.57064160679327,Online,Doctor,2
47.29908972036182,Debit,57.0,46.26811696850627,Online,Retired,2
51.890195227084,Debit,68.0,60.83369964848277,Branch,Doctor,0
44.97275596050903,Credit,64.0,59.22235362709862,Branch,Doctor,0
47.14025183429893,Credit,31.0,54.79409417787241,Branch,Engineer,3
44.948683634919384,Debit,45.0,47.12926379813183,Online,Engineer,3
50.87580321186745,Debit,44.0,61.68435384819721,Branch,Doctor,3
54.02316112564283,Debit,79.0,50.33861350809269,ATM,Retired,0
47.708121941241785,Debit,24.000000000000004,55.21215393917187,Branch,Student,1
45.70617263441682,Credit,34.0,49.024340071067,Online,Engineer,3
44.92914953464581,Debit,27.0,45.32589072593119,Branch,Student,1
51.597183722980404,Debit,70.0,52.58364283544973,Branch,Retired,0
50.48176686594497,Debit,76.0,51.00050768039478,Online,Retired,2
57.40157390225007,Debit,36.0,60.93345117329685,Branch,Doctor,3
46.09922240961841,Debit,49.0,56.00743566921902,ATM,Engineer,3
50.02340610902063,Debit,28.0,45.730083522927664,Online,Student,1
48.87661630306097,Credit,51.0,48.86293242208204,Branch,Retired,0
62.36190350126441,Debit,41.0,52.504220781088435,ATM,Engineer,3
52.91760997581627,Debit,26.0,46.62386481626541,Branch,Student,1
58.20089350031314,Credit,23.0,50.69259668627587,Branch,Student,1
50.2455818353645,Credit,55.0,62.20687489432768,Branch,Doctor,3
48.83222062062103,Debit,63.0,50.74892303138963,ATM,Doctor,2
53.756392402714845,Credit,51.0,56.71118112673476,Branch,Doctor,3
47.578881176805524,Debit,73.0,53.4353343747122,ATM,Student,0
48.78900882304616,Debit,51.0,47.026412178116736,Branch,Retired,0
50.72663371886925,Debit,58.0,45.66198873949315,Online,Doctor,2
52.058898820355765,Credit,26.0,52.170781695333496,Branch,Student,1
46.14282883548164,Debit,68.0,61.288769777105074,Branch,Doctor,0
47.51751647796632,Debit,64.0,49.26115157409503,ATM,Retired,0
47.11657413699763,Debit,22.0,45.64960028213218,Branch,Student,1
46.61815860880525,Debit,24.000000000000004,45.34151043636705,ATM,Student,1
48.26829679656172,Debit,58.0,45.882131269094195,Branch,Doctor,0
53.520404686278546,Debit,46.0,46.12036166184884,ATM,Engineer,3
54.80926067604601,Credit,25.0,46.05906324097038,ATM,Student,1
61.98301101590755,Debit,25.0,44.81534081665386,ATM,Student,1
51.597381037124585,Debit,45.0,55.83119525704152,Online,Engineer,3
45.934465099230195,Credit,25.0,45.94611246466584,Branch,Student,1
46.50786000221002,Debit,31.0,44.90554166356021,Branch,Engineer,3
45.484983478793836,Debit,27.0,50.14767149059656,Online,Student,1
46.55284762708249,Debit,54.0,52.04271199320249,Branch,Engineer,3
56.80588250097818,Debit,42.0,53.03533862968017,ATM,Engineer,3
62.15131998089097,Debit,62.0,53.91789996307887,Online,Retired,2
46.73930949333024,Debit,22.0,45.207932103532706,Branch,Student,1
45.34015489696755,Debit,62.0,47.58289119014136,ATM,Retired,0
55.97637383885595,Debit,43.0,44.78247980752314,Online,Doctor,3
46.293576841633254,Debit,37.0,50.14946000705868,ATM,Engineer,3
61.041033291604144,Credit,69.0,50.14767149059656,Branch,Retired,0
48.18305708627704,Debit,22.0,45.47594725710322,Branch,Student,1
44.771692847592156,Credit,52.0,53.318115005784726,Online,Retired,2
46.775220667570544,Debit,56.0,60.61168513831804,Branch,Doctor,0
49.15838090094645,Debit,79.0,49.828111292587685,Online,Retired,2
51.759770577782675,Debit,54.0,53.41493336360093,ATM,Retired,0
46.02522960555185,Debit,68.0,53.118421181067276,ATM,Retired,0
47.03468876716396,Debit,46.0,53.15402458210658,Branch,Doctor,3
57.29660277754763,Debit,65.0,58.117062376950344,ATM,Doctor,2
45.85889378201021,Debit,25.0,45.74353316672283,Branch,Student,1
48.07571819184448,Credit,69.0,51.70359734854108,ATM,Doctor,2
47.9334546938925,Credit,32.0,48.67449432763287,Branch,Engineer,3
44.844699080937836,Debit,67.0,52.40673471045971,Online,Retired,2
52.15735857830035,Credit,62.0,56.61253848212719,Branch,Doctor,0
44.884556538061695,Debit,18.0,45.12524302576727,Online,Student,1
45.907433061477875,Debit,28.0,55.43084180871706,ATM,Student,1
46.25766566739295,Debit,27.0,52.49736480131697,Branch,Engineer,3
59.024482738110045,Credit,77.0,52.11496805827221,Branch,Retired,0
46.30186403568871,Debit,62.0,51.771095959821565,ATM,Retired,0
58.95562010179209,Debit,18.0,45.70577162248589,ATM,Student,1
47.19155351178508,Debit,45.0,49.726928954603906,Branch,Engineer,3
45.962286393559225,Debit,20.0,46.15175608748062,ATM,Student,1
45.90624917661281,Debit,26.0,53.30323454881987,Branch,Student,1
48.39951070243976,Debit,63.0,46.865815323261266,Branch,Doctor,0
48.81900057296114,Debit,39.0,52.893175417827635,Online,Doctor,3
46.362439477951206,Debit,30.0,48.9239804506558,ATM,Engineer,3
45.58087815286411,Debit,42.0,46.93555554184094,Online,Engineer,3
50.32292897988208,Debit,27.0,50.14767149059656,ATM,Student,1
52.3156045219307,Debit,26.0,47.623621671705415,Online,Engineer,3
45.57140707394358,Debit,37.0,55.0950538046752,Online,Engineer,3
51.20551514678806,Debit,63.0,46.483060876924085,ATM,Retired,0
62.36190350126441,Debit,67.0,46.90150218840214,Branch,Retired,0
46.59704599537826,Debit,79.0,49.641867111665384,Online,Retired,2
45.49741426987702,Debit,31.0,44.93508795551446,ATM,Engineer,3
62.36190350126441,Credit,52.0,45.50060493739434,Branch,Doctor,3
46.239907394416974,Debit,28.0,46.78400858028381,Branch,Student,1
62.36190350126441,Debit,19.0,45.174820702097286,Online,Student,1
53.44680651050034,Debit,32.0,51.81589233547618,Online,Engineer,3
56.26524174593182,Credit,25.0,45.77673995570289,Branch,Student,1
48.421412572443465,Debit,71.0,46.93268199205846,Branch,Retired,0
47.49956089084616,Debit,26.0,44.76743242235515,Online,Student,1
47.30303600324537,Debit,24.000000000000004,45.84739827939978,Online,Student,1
44.84686953652379,Credit,56.0,46.961131327249284,Branch,Retired,0
46.637890023223,Debit,51.0,50.14767149059656,Online,Doctor,2
44.77287673245722,Debit,36.0,47.17441787707887,ATM,Engineer,3
46.18584331891233,Debit,74.0,52.34785674852665,ATM,Retired,0
52.25404250894732,Debit,58.0,46.74023762073414,Branch,Retired,0
45.6292201181876,Debit,23.0,46.48774679005485,Branch,Student,1
49.670805733375424,Debit,54.0,52.742296169083026,ATM,Retired,0
44.77228479002469,Debit,34.0,46.0766980132869,Branch,Doctor,3
49.23000593528288,Debit,63.0,51.770917108175354,Branch,Doctor,0
48.098606632569066,Debit,55.0,47.389481019927494,Branch,Retired,0
47.038240421759156,Debit,21.0,44.93110552552547,Branch,Student,1
46.32356859154824,Debit,75.0,48.23348193840284,ATM,Retired,0
45.044183680701295,Debit,54.0,53.54987096894649,ATM,Retired,0
46.24977310162585,Debit,26.0,44.84946571075114,Branch,Student,1
53.5243509691621,Credit,47.0,53.693524611184124,Branch,Engineer,3
50.526557176673265,Credit,63.0,50.14922153819706,Branch,Retired,0
55.342008865325276,Debit,18.0,51.85382080791625,ATM,Student,1
51.46064233520957,Credit,21.0,46.455744268825946,Branch,Student,1
45.55542462826521,Debit,24.000000000000004,45.20112381753356,Branch,Student,1
45.899540495710774,Debit,58.0,51.03912771253354,Branch,Engineer,3
51.53877873630387,Credit,28.0,46.867281906760205,ATM,Student,1
44.693556446497865,Debit,65.0,51.37918430919832,Online,Doctor,2
45.06332315268651,Debit,26.0,53.015259551532075,Online,Engineer,3
59.755334328143526,Credit,62.0,50.14583528036211,Branch,Retired,0
47.92299704425109,Debit,35.0,47.23718288145627,ATM,Engineer,3
45.479853311045225,Credit,30.0,47.925809413145544,Branch,Engineer,3
52.335138622204276,Debit,56.0,52.71246371449483,Online,Student,2
52.32902188373477,Debit,44.0,51.061543785525465,Online,Doctor,3
54.64529262223451,Debit,39.0,51.19136623378936,ATM,Engineer,3
45.34390386570692,Debit,65.0,45.96829006879615,Online,Retired,2
51.17591802516144,Debit,27.0,44.7326636623315,ATM,Student,1
51.763124918233686,Debit,32.0,52.36086522492782,Branch,Engineer,3
45.45874069761823,Debit,30.0,60.58174537274211,Online,Doctor,3
47.03271562572219,Debit,53.0,52.220430912322,Branch,Retired,0
49.52499058082825,Debit,28.0,47.56896460862297,Online,Engineer,3
53.71969197189783,Credit,54.0,45.30912636495957,Online,Doctor,2
45.837386540294865,Debit,56.0,59.23105774054762,Branch,Doctor,0
49.92474903693188,Debit,29.0,54.95433332943545,Branch,Engineer,3
50.61633511227403,Debit,24.000000000000004,46.39985909110617,Online,Student,1
48.940151457486124,Credit,54.0,53.297392061710276,Online,Engineer,2
47.087766271947714,Debit,20.0,46.70307224865125,Branch,Student,1
45.557792397995335,Debit,53.0,46.151410307631274,Online,Engineer,3
56.31575416684126,Debit,74.0,53.45627194076211,Online,Retired,2
51.96852894232247,Debit,22.0,49.15529524642357,ATM,Student,1
44.711709347762195,Debit,32.0,50.21670822603446,Branch,Engineer,3
47.478250963274995,Debit,42.0,52.7152776470619,Branch,Engineer,3
50.86475361979351,Debit,28.0,54.809022328609586,Online,Engineer,3
44.79971145606537,Debit,22.0,45.560973329712496,Online,Student,1
52.93043539518781,Debit,25.0,53.05768316201361,Online,Student,1
48.28289804323086,Debit,48.0,47.69835781293595,Branch,Engineer,3
62.36190350126441,Debit,60.0,49.64803153173817,Branch,Retired,0
45.13692132846472,Credit,45.0,55.05991541791605,Online,Engineer,3
50.47939909621484,Debit,61.0,45.80099223892926,Online,Retired,2
51.36020943582322,Debit,53.0,46.222688650368376,Branch,Retired,0
46.58224743456494,Debit,52.0,49.031613371346296,ATM,Engineer,3
62.00392631519037,Debit,28.0,56.3688113821123,Branch,Student,1
47.37485835172598,Debit,52.0,55.91126117732918,Online,Engineer,3
45.461503095636715,Debit,37.0,50.14767149059656,ATM,Engineer,3
46.84270210487925,Debit,31.0,55.9852580650887,Branch,Doctor,3
55.843384105680315,Debit,19.0,46.062401805033005,Branch,Student,1
48.34840633909779,Debit,28.0,46.788062550931286,ATM,Student,1
48.56091367237696,Debit,20.0,50.14767149059656,ATM,Student,1
48.349392909818675,Debit,68.0,57.36933133790947,Branch,Doctor,0
62.36190350126441,Debit,31.0,56.399585788703874,Branch,Engineer,3
52.700367103076836,Debit,35.0,61.86711638373991,Online,Doctor,3
51.51154938440737,Credit,28.0,45.235248711630845,ATM,Student,1
50.205527064096465,Debit,24.000000000000004,45.222907948042206,Online,Student,1
47.61420040861329,Debit,51.0,47.12270590443738,ATM,Retired,0
53.2725781211916,Debit,37.0,55.22739209942915,Online,Engineer,3
56.27135848440132,Debit,79.0,48.34781583410476,ATM,Student,0
45.87625742669783,Debit,63.0,49.67346423582954,Online,Retired,2
46.138290610165555,Credit,59.0,45.45784747050654,Online,Student,2
54.506975407166074,Debit,47.0,55.02165308906972,Branch,Engineer,3
62.36190350126441,Debit,64.0,48.286493566340134,ATM,Retired,0
44.795173230749285,Debit,76.0,48.43752781984479,Online,Retired,2
48.043950614631896,Debit,21.0,45.00548396346358,Online,Student,1
47.56645038572234,Debit,53.0,45.73732105287772,ATM,Retired,0
52.27850946282533,Credit,53.0,56.0979226787593,Branch,Doctor,3
54.174501074226974,Credit,61.0,53.9347835584813,Online,Retired,2
47.10552454492369,Credit,65.0,51.7067570609575,Branch,Retired,0
45.64539987801015,Credit,50.0,54.5617420425566,Branch,Doctor,3
52.30790927030778,Credit,62.0,52.99861442499126,Branch,Doctor,0
47.79730793441002,Credit,19.0,44.7880957492142,ATM,Student,1
50.73077731589699,Credit,67.0,49.72323268724885,Online,Retired,2
61.16474926000345,Debit,41.0,50.14767149059656,ATM,Doctor,3
48.61517506202578,Debit,21.0,45.33968614957569,ATM,Student,1
58.90767276475697,Debit,41.0,57.52669693969005,Branch,Doctor,3
47.08460924564087,Debit,24.000000000000004,45.268467424053995,ATM,Student,1
54.23408994576858,Debit,52.0,53.693524611184124,Branch,Doctor,3
57.16598081410213,Credit,46.0,60.32192162456812,Branch,Doctor,3
48.6763424467208,Debit,62.0,48.774150464902306,Branch,Retired,0
45.39619211391396,Debit,25.0,45.602216519329026,Branch,Student,1
49.63035633381904,Debit,35.0,51.404903175923636,Branch,Doctor,3
53.237258889383824,Debit,36.0,49.886929637305336,Branch,Engineer,3
49.05281783381148,Debit,76.0,53.507435435021875,Branch,Retired,0
59.47021538980703,Credit,65.0,61.77968177562831,ATM,Doctor,2
46.16749310350383,Credit,31.0,61.18566776478529,Branch,Doctor,3
45.60514779259794,Credit,53.0,44.72460341480887,ATM,Doctor,2
47.23141096890893,Debit,18.0,45.369089360212975,ATM,Student,1
44.848842677965564,Debit,76.0,53.39623740485021,Branch,Retired,0
46.25944149469055,Debit,61.0,48.15855502208301,ATM,Retired,0
47.558952448243595,Credit,46.0,55.686838131662114,Branch,Engineer,3
46.08402922051674,Credit,59.0,60.8340573517752,Online,Doctor,2
61.91454300787797,Credit,62.0,48.96667830032819,ATM,Retired,0
56.76484115898926,Debit,42.0,61.60477678907587,ATM,Doctor,3
57.30646848475651,Credit,36.0,47.93950944924539,Online,Engineer,3
44.77544181633153,Debit,79.0,51.21731164593321,ATM,Retired,0
49.964211865767375,Credit,77.0,49.95727795148213,Branch,Retired,0
54.47402394508843,Debit,24.000000000000004,45.984613262373784,ATM,Student,1
61.22256230424745,Credit,25.0,44.92305720144592,Branch,Student,1
47.35769202118254,Debit,77.0,48.1995120490656,Online,Retired,2
49.18561025284294,Credit,60.0,50.11563319903841,Branch,Engineer,3
50.381728594846976,Debit,72.0,53.98269195278,ATM,Retired,0
45.88099296615809,Debit,54.0,53.98703208606142,Online,Doctor,2
49.259603056909505,Debit,67.0,51.59338896414513,Branch,Doctor,0
48.59899530220322,Debit,57.0,52.432918591465175,Online,Engineer,2
47.80145153143775,Debit,28.0,46.0156738315993,ATM,Student,1
44.9818324111412,Debit,53.0,54.38458352526189,Branch,Doctor,3
53.92687182328421,Credit,34.0,59.94205265145649,Branch,Doctor,3
50.34108188114641,Debit,55.0,50.16269502887838,Branch,Engineer,3
45.566671534483326,Debit,27.0,50.86410349155028,Branch,Engineer,3
51.7104420417383,Debit,55.0,46.60800663696793,Branch,Doctor,0
45.267937920198584,Debit,19.0,45.012471101108936,Online,Student,1
44.693556446497865,Debit,67.0,51.99733136883691,Branch,Retired,0
45.246233364339055,Debit,51.0,46.18013388201295,Online,Retired,2
48.96343452649907,Debit,28.0,45.78493136109941,Online,Student,1
54.011322276992175,Credit,77.0,51.607375162878924,Branch,Retired,0
47.41866209173339,Debit,23.0,45.44728329993694,Branch,Student,1
46.50943851536344,Debit,27.0,46.56144559173735,Online,Student,1
45.62783891917835,Credit,46.0,55.22484048260986,Branch,Engineer,3
62.36190350126441,Credit,60.0,53.82283435139554,Branch,Retired,0
45.61994635341125,Debit,62.0,54.36542255223102,ATM,Doctor,2
48.270269938003494,Debit,22.0,45.2618141428149,Branch,Student,1
50.41053645989689,Debit,40.0,47.23357007820278,Online,Engineer,3
45.07989754079742,Debit,32.0,56.388854689931144,Branch,Engineer,3
50.247160348517916,Debit,28.0,44.702962365617196,ATM,Student,1
47.173400610520744,Debit,31.0,53.54297921884578,ATM,Engineer,3
59.279609926531556,Debit,50.0,49.405162919625084,ATM,Engineer,3
50.49577617018157,Credit,28.0,46.50628774404551,ATM,Student,1
49.19468670347511,Debit,66.0,51.317325486495065,ATM,Doctor,2
50.455524084769365,Credit,47.0,51.53510717436612,Branch,Engineer,3
50.59443324227033,Debit,55.0,50.749960370937664,Online,Doctor,2
46.218400152701626,Debit,58.0,53.79004488292331,ATM,Engineer,3
59.9222620941177,Credit,79.0,49.15150359152387,Branch,Retired,0
48.13925334626963,Debit,26.0,45.95159724848301,Branch,Student,1
